"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"HBAN","Huntington Bancshares Incorporated","9.91","8203218587.55","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hban",
"HBANP","Huntington Bancshares Incorporated","1340","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbanp",
"HURC","Hurco Companies, Inc.","33.8","219864944","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hurc",
"HURN","Huron Consulting Group Inc.","62.36","1468579559","n/a","2004","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hurn",
"HTCH","Hutchinson Technology Incorporated","2.115","59334457.455","n/a","1985","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/htch",
"HBP","Huttig Building Products, Inc.","3.95","97083360.7","n/a","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/hbp",
"HYGS","Hydrogenics Corporation","23.12","233255275.52","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hygs",
"HPTX","Hyperion Therapeutics, Inc.","23.07","467496086.01","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hptx",
"IDSY","I.D. Systems, Inc.","5.46","67089657.18","n/a","1999","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/idsy",
"IACI","IAC/InterActiveCorp","69.9","5804468179.8","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/iaci",
"IKGH","Iao Kun Group Holding Company Limited","3.26","188726368.24","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/ikgh",
"IBKC","IBERIABANK Corporation","66.41","1995695144.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibkc",
"ICAD","icad inc.","9.09","129281179.68","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/icad",
"IEP","Icahn Enterprises L.P.","106.22","12584560446.28","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/iep",
"ICFI","ICF International, Inc.","35.02","698416782.38","n/a","2006","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/icfi",
"ICGE","ICG Group, Inc.","16.61","683688877.41","n/a","1999","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/icge",
"ICLR","ICON plc","52.11","3231887369.13","n/a","1998","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/iclr",
"ICON","Iconix Brand Group, Inc.","42.83","1961627148.81","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/icon",
"ICUI","ICU Medical, Inc.","59.75","908794094.25","n/a","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/icui",
"IPWR","Ideal Power Inc.","7.74","54264822.66","n/a","2013","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ipwr",
"IDIX","Idenix Pharmaceuticals, Inc.","24.45","3701224716.3","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/idix",
"INVE","Identiv, Inc.","11","8710361","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/inve",
"IDRA","Idera Pharmaceuticals, Inc.","2.64","217648094.4","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/idra",
"IDXX","IDEXX Laboratories, Inc.","126.71","6369716641.69","n/a","1991","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/idxx",
"IROQ","IF Bancorp, Inc.","17.35","76819848.95","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/iroq",
"IGTE","iGATE Corporation","37.19","2190871528.08","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/igte",
"IRG","Ignite Restaurant Group, Inc.","13.02","340140013.5","n/a","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/irg",
"RXDX","Ignyta, Inc.","8.18","160161029.84","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rxdx",
"IIVI","II-VI Incorporated","13.7","848574218.8","n/a","1987","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/iivi",
"KANG","iKang Healthcare Group, Inc.","18.98","1221058674.68","n/a","2014","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/kang",
"IKAN","Ikanos Communications, Inc.","0.4089","40379388.5784","n/a","2005","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ikan",
"IKNX","Ikonics Corporation","22.334","44986326.502","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/iknx",
"ILMN","Illumina, Inc.","165.04","21191136000","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/ilmn",
"ISNS","Image Sensing Systems, Inc.","2.87","14288461.46","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/isns",
"IMMR","Immersion Corporation","13.87","393149311","n/a","1999","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/immr",
"ICCC","ImmuCell Corporation","4.79","14499492.86","n/a","1987","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/iccc",
"IMDZ","Immune Design Corp.","12","189226404","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/imdz",
"IMGN","ImmunoGen, Inc.","11.11","953390573.63","n/a","1989","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/imgn",
"IMMU","Immunomedics, Inc.","3.42","316270683.36","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/immu",
"IPXL","Impax Laboratories, Inc.","23.37","1637227626.33","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ipxl",
"IMMY","Imprimis Pharmaceuticals, Inc.","7.35","66916097.85","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/immy",
"IMRS","Imris Inc","0.93","48388798.38","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/imrs",
"SAAS","inContact, Inc.","8.2","462980388.6","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/saas",
"INCY","Incyte Corporation","49.37","8275792335.83","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/incy",
"INDB","Independent Bank Corp.","37.33","892140524.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/indb",
"IBCP","Independent Bank Corporation","13.41","307420763.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibcp",
"IBTX","Independent Bank Group, Inc","49.83","815752329.81","n/a","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/ibtx",
"IDSA","Industrial Services of America, Inc.","6.1","43122528.7","n/a","n/a","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/idsa",
"INFN","Infinera Corporation","9.24","1131812774.4","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/infn",
"INFI","Infinity Pharmaceuticals, Inc.","9.42","457270510.14","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/infi",
"IPCC","Infinity Property and Casualty Corporation","65.32","751951886.44","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ipcc",
"INFA","Informatica Corporation","32.15","3529812800","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/infa",
"III","Information Services Group, Inc.","4.42","164895428.36","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/iii",
"IFON","InfoSonics Corp","2.48","35603859.6","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/ifon",
"IMKTA","Ingles Markets, Incorporated","24.99","568766802.24","n/a","1987","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/imkta",
"INWK","InnerWorkings, Inc.","8.3","428759067.7","n/a","2006","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/inwk",
"INNL","Innocoll AG","9","167903397","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/innl",
"INOD","Innodata Inc.","3.08","77175766.36","n/a","1993","Technology","EDP Services","http://www.nasdaq.com/symbol/inod",
"IPHS","Innophos Holdings, Inc.","61.48","1348957149.04","n/a","2006","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/iphs",
"IOSP","Innospec Inc.","40.5","987651751.5","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/iosp",
"ISSC","Innovative Solutions and Support, Inc.","6.21","105263486.82","n/a","2000","Technology","EDP Services","http://www.nasdaq.com/symbol/issc",
"INGN","Inogen, Inc","19.95","362941053.3","n/a","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ingn",
"NSIT","Insight Enterprises, Inc.","27.5","1125696550","n/a","1995","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/nsit",
"ISIG","Insignia Systems, Inc.","3","38662191","n/a","1991","Consumer Services","Advertising","http://www.nasdaq.com/symbol/isig",
"INSM","Insmed, Inc.","17.51","687661492.51","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/insm",
"IIIN","Insteel Industries, Inc.","18.83","344723916.95","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/iiin",
"PODD","Insulet Corporation","36.79","2038701515.24","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/podd",
"INSY","Insys Therapeutics, Inc.","30.08","1029619840.64","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/insy",
"IART","Integra LifeSciences Holdings Corporation","47.77","1555726736.48","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/iart",
"IDTI","Integrated Device Technology, Inc.","14.915","2226342511.35","n/a","1984","Technology","Semiconductors","http://www.nasdaq.com/symbol/idti",
"IESC","Integrated Electrical Services, Inc.","6.49","116328408.46","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/iesc",
"ISSI","Integrated Silicon Solution, Inc.","15.07","455266598.82","n/a","1995","Technology","Semiconductors","http://www.nasdaq.com/symbol/issi",
"INTC","Intel Corporation","34.35","170066850000","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/intc",
"PEER","IntelePeer, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/peer",
"IQNT","Inteliquent, Inc.","11.01","364512033.6","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/iqnt",
"IPCI","Intellipharmaceutics International Inc.","2.84","66254675.24","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ipci",
"IPAR","Inter Parfums, Inc.","26.31","813995828.88","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ipar",
"IBKR","Interactive Brokers Group, Inc.","23.3","1273739352.5","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ibkr",
"ININ","Interactive Intelligence Group, Inc.","45.81","953717015.7","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/inin",
"ICPT","Intercept Pharmaceuticals, Inc.","240.55","5086747757.1","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/icpt",
"ICLD","InterCloud Systems, Inc","5.38","72908705.52","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/icld",
"ICLDW","InterCloud Systems, Inc","2.35","0","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/icldw",
"IDCC","InterDigital, Inc.","45.8","1852765765.8","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/idcc",
"TILE","Interface, Inc.","16.29","1082804526.45","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tile",
"IMI","Intermolecular, Inc.","2.3","108576240.3","n/a","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/imi",
"IMCB","Intermountain Community Bancorp","18.25","122291461.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/imcb",
"ITMN","InterMune, Inc.","45.72","4520936977.92","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/itmn",
"INAP","Internap Network Services Corporation","7.13","387248581.32","n/a","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/inap",
"IBOC","International Bancshares Corporation","26.14","1750525169.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/iboc",
"ISCA","International Speedway Corporation","31.17","1452161830.65","n/a","1996","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/isca",
"IGLD","Internet Gold Golden Lines Ltd.","10.499","201614249.814","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/igld",
"IIJI","Internet Initiative Japan, Inc.","11.24","1049766544","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/iiji",
"PTNT","Internet Patents Corporation","3.072","23813996.544","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ptnt",
"INPH","Interphase Corporation","3.74","26221686.04","n/a","1984","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/inph",
"XENT","Intersect ENT, Inc.","12.56","282622708.48","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/xent",
"INTX","Intersections, Inc.","3.88","71763952.32","n/a","2004","Technology","EDP Services","http://www.nasdaq.com/symbol/intx",
"ISIL","Intersil Corporation","14.035","1807362289.88","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/isil",
"IILG","Interval Leisure Group, Inc.","21.17","1222068057.36","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/iilg",
"IBCA","Intervest Bancshares Corp.","8.01","176396540.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibca",
"IVAC","Intevac, Inc.","6","143426484","n/a","1995","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ivac",
"INTL","INTL FCStone Inc.","19.71","371822783.67","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/intl",
"INTLL","INTL FCStone Inc.","26.24","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/intll",
"ITCI","Intra-Cellular Therapies Inc.","14.79","432278348.55","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/itci",
"IIN","IntriCon Corporation","6.8","39239100.8","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/iin",
"INTU","Intuit Inc.","83.29","23644941650.09","n/a","1993","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/intu",
"ISRG","Intuitive Surgical, Inc.","466.99","16789039551.96","n/a","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/isrg",
"INVT","Inventergy Global, Inc.","2.05","41036957.4","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/invt",
"SNAK","Inventure Foods, Inc.","11.39","221413308.08","n/a","1996","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/snak",
"ISTR","Investar Holding Corporation","14.01","95548606.29","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/istr",
"ISBC","Investors Bancorp, Inc.","10.555","3780819745.68","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/isbc",
"ITIC","Investors Title Company","71.74","146122255.94","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/itic",
"IPAS","iPass Inc.","1.4","90200731.6","n/a","2003","Technology","EDP Services","http://www.nasdaq.com/symbol/ipas",
"IPCM","IPC The Hospitalist Company, Inc.","49.38","848939676.12","n/a","2008","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ipcm",
"IPGP","IPG Photonics Corporation","68.18","3548803908.16","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/ipgp",
"IRMD","iRadimed Corporation","9.3","96868800","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/irmd",
"IRIX","IRIDEX Corporation","7.76","77207569.04","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/irix",
"IRDM","Iridium Communications Inc","8.03","738021408.63","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdm",
"IRDMB","Iridium Communications Inc","317.39","158695000","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdmb",
"IRDMZ","Iridium Communications Inc","0.68","0","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdmz",
"IRBT","iRobot Corporation","33","972833895","n/a","2005","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/irbt",
"IRWD","Ironwood Pharmaceuticals, Inc.","15.22","2101180799.38","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/irwd",
"GNMA","iShares Core GNMA Bond ETF","49.72","34804000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnma",
"FCHI","iShares FTSE China (HK Listed) Index Fund","50.7","30420000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fchi",
"IFSM","iShares FTSE Developed Small Cap ex-North America Index Fund","45.831","45831000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifsm",
"IFAS","iShares FTSE EPRA/NAREIT Asia Index Fund","33.8","23660000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifas",
"IFEU","iShares FTSE EPRA/NAREIT Europe Index Fund","37.83","52962000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifeu",
